gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalCharges_missing,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61+,MonthlyCharges_TotalCharges,tenure_TotalCharges,MonthlyCharges_tenure,TotalCharges_log,MonthlyCharges_bin_Low,MonthlyCharges_bin_Medium,MonthlyCharges_bin_High,gender_z,SeniorCitizen_z,Partner_z,Dependents_z,tenure_z,PhoneService_z,PaperlessBilling_z,MonthlyCharges_z,TotalCharges_z,Churn_z,MonthlyCharges_TotalCharges_z,tenure_TotalCharges_z,MonthlyCharges_tenure_z,TotalCharges_log_z
1,0,1,0,18,1,1,49.55,878.35,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,43522.2425,15810.300000000001,891.9,6.779182998182373,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.5852687585526821,0.3274150630750442,0.8297385900637549,-0.5055977463496032,-0.620515310618015,1.663710385590557,-0.6281594192490535,-0.6655711142473821,-0.6130319436639616,-0.10617819692133758
1,1,0,0,3,1,1,94.85,335.75,0,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,31845.887499999997,1007.25,284.54999999999995,5.819340815290474,False,False,True,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,-1.1960812690222022,0.3274150630750442,0.8297385900637549,1.001247429481511,-0.860598183279063,-0.6009808099475747,-0.6775762610685897,-0.7603256477858551,-0.8815006494523075,-0.7272339054630327
0,0,1,1,69,0,0,46.25,3121.4,0,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,144364.75,215376.6,3191.25,8.046357215866406,False,True,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.4914937770436862,-3.0537935721706098,-1.2050277364749034,-0.6153679247214061,0.3719614448599869,-0.6009808099475747,-0.2013722719061639,0.6118556097384831,0.40335649571108245,0.7137334465099021
1,0,0,0,14,1,0,19.35,324.8,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,6284.880000000001,4547.2,270.90000000000003,5.786283696167945,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.7481520946778875,0.3274150630750442,-1.2050277364749034,-1.5101611969036792,-0.8654432025485773,-0.6009808099475747,-0.7857559339524199,-0.7376663775003722,-0.8875343990761009,-0.7486231639316843
1,0,0,0,19,1,0,69.6,1394.55,0,0,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,97060.68,26496.45,1322.3999999999999,7.241043881786327,False,True,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.5445479245213808,0.3274150630750442,-1.2050277364749034,0.16133924648513936,-0.392113580305385,-0.6009808099475747,-0.40157325454246307,-0.5971689161481963,-0.42273676322124687,0.19266399133311662
1,1,0,0,39,1,0,90.7,3413.25,0,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,309581.775,133116.75,3537.3,8.135713128558534,False,False,True,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,0.269868756104646,0.3274150630750442,-1.2050277364749034,0.8632031142563651,0.5010955885867228,-0.6009808099475747,0.49786165771650914,0.0853091402139758,0.5563219944153833,0.7715502424983831
1,0,0,0,31,1,1,101.4,3143.65,0,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,318766.11000000004,97453.15000000001,3143.4,8.053457875183252,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.05589791614576469,0.3274150630750442,0.8297385900637549,1.2191246017043327,0.38180634702863475,-0.6009808099475747,0.5367317357427965,-0.1429740704961606,0.3822052195573452,0.718327852842254
1,0,1,1,24,1,0,20.25,439.75,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,8904.9375,10554.0,486.0,6.08847782127798,True,False,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.34094375436487406,0.3274150630750442,-1.2050277364749034,-1.4802238755295511,-0.8145815619065068,-0.6009808099475747,-0.7746672879635313,-0.6992167652880984,-0.7924531137956643,-0.5530916590316878
1,0,1,0,14,1,0,48.8,664.4,0,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,32422.719999999998,9301.6,683.1999999999999,6.500388363584376,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.7481520946778875,0.3274150630750442,-1.2050277364749034,-0.5305455141613766,-0.7151812350666533,-0.6009808099475747,-0.6751349820556727,-0.7072333954963044,-0.7052842181317773,-0.2865693095584265
0,0,1,0,64,1,1,74.35,4759.55,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,353872.5425,304611.2,4758.4,8.468118486769002,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.2878896068871795,0.3274150630750442,0.8297385900637549,0.31934177595970437,1.0967896016047267,-0.6009808099475747,0.6853096970758255,1.1830475531888005,1.0960884168046958,0.986629605487485
0,0,0,0,50,1,1,19.35,1033.0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,19988.550000000003,51650.0,967.5000000000001,6.9411900550683745,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,0.7177979304489608,0.3274150630750442,0.8297385900637549,-1.5101611969036792,-0.5520877097019975,-0.6009808099475747,-0.7277590596935332,-0.43616068493323334,-0.5796142534398752,-0.001353248303276916
1,0,1,1,52,1,1,68.75,3482.85,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,239445.9375,181108.19999999998,3575.0,8.15589328308458,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,0.7992395985115635,0.3274150630750442,0.8297385900637549,0.13306510963179635,0.5318913275052796,-0.6009808099475747,0.20103173197185759,0.39250309406706335,0.5729866362334793,0.7846075975417866
1,0,0,0,28,1,0,100.2,2688.45,0,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,269382.69,75276.59999999999,2805.6,7.897091990724349,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.1780604182396687,0.3274150630750442,-1.2050277364749034,1.179208173205495,0.18039513502106172,-0.6009808099475747,0.32773049737279847,-0.2849264823803753,0.23288649260368868,0.6171529650374847
0,0,0,0,21,1,1,20.85,435.25,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,9074.962500000001,9140.25,437.85,6.078215473516637,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.4631062564587781,0.3274150630750442,0.8297385900637549,-1.4602656612801324,-0.8165726657158963,-0.6009808099475747,-0.7739477056512116,-0.7082661991405826,-0.8137369998312433,-0.559731802352978
1,0,0,1,25,1,1,95.9,2448.75,1,0,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,234835.125,61218.75,2397.5,7.803741257515928,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,1.528915544836743,-0.30022292033357273,0.3274150630750442,0.8297385900637549,1.0361743044179943,0.07433567210758371,1.663710385590557,0.1815177833147604,-0.37491098012265284,0.052492850005147605,0.5567513627855736
0,0,1,0,17,1,0,19.35,307.0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,5940.450000000001,5219.0,328.95000000000005,5.730099782973574,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,-0.6259895925839835,0.3274150630750442,-1.2050277364749034,-1.5101611969036792,-0.8733191242834956,-0.6009808099475747,-0.7872136356776503,-0.7333661761478708,-0.8618743869397488,-0.7849763693226426
1,0,1,0,58,0,1,45.0,2689.35,0,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,121020.75,155982.3,2610.0,7.8974265756562785,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.0435646026993715,-3.0537935721706098,0.8297385900637549,-0.6569475377410284,0.18079335578293965,-0.6009808099475747,-0.30016909295479177,0.2316718508952631,0.14642484964295693,0.6173694546705415
1,1,1,0,17,1,0,81.5,1329.2,1,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,108329.8,22596.4,1385.5,7.193084585850321,False,False,True,0.9904615066732041,2.272997308849135,1.0344567814491916,-0.6539654975887953,-0.6259895925839835,0.3274150630750442,-1.2050277364749034,0.5571771624319444,-0.4210288322928518,1.663710385590557,-0.35387991869532825,-0.6221331916540361,-0.39484448474056083,0.16163243734477561
0,0,1,0,51,1,0,25.5,1281.25,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,32671.875,65343.75,1300.5,7.156371626269378,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.7585187644802621,0.3274150630750442,-1.2050277364749034,-1.3055895008471372,-0.4422451495506794,-0.6009808099475747,-0.6740805045904409,-0.34850679646818966,-0.43241728459568457,0.1378777060654011
1,0,1,1,72,0,0,48.9,3527.0,0,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,172470.3,253944.0,3520.7999999999997,8.168486417126681,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.6136562791375904,-3.0537935721706098,-1.2050277364749034,-0.5272191451198067,0.551426268212956,-0.6009808099475747,-0.08242354873004748,0.8587260855385177,0.5490284509140944,0.7927558514158907
1,0,1,0,52,1,0,84.1,4348.65,1,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,365721.46499999997,226129.8,4373.2,8.377850661075554,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.7992395985115635,0.3274150630750442,-1.2050277364749034,0.6436627575127587,0.9149797004318098,1.663710385590557,0.735456881613675,0.6806869958410704,0.9258173285200646,0.92822276585927
0,0,0,0,27,1,1,19.6,561.15,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,10998.54,15151.05,529.2,6.331768718195769,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.21878125227097006,0.3274150630750442,0.8297385900637549,-1.5018452742997548,-0.7608660058043113,-0.6009808099475747,-0.7658067125891542,-0.6697909828714318,-0.773357290810472,-0.3956728634628343
0,0,0,0,3,1,0,20.0,63.6,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,1272.0,190.8,60.0,4.168214410788556,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1960812690222022,0.3274150630750442,-1.2050277364749034,-1.4885397981334756,-0.981015716995805,-0.6009808099475747,-0.8069715186122146,-0.765551755845173,-0.980759146010755,-1.7955777408530316
0,0,1,0,64,1,1,81.3,5129.3,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,417012.09,328275.2,5203.2,8.542919415987118,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.2878896068871795,0.3274150630750442,0.8297385900637549,0.5505244243488048,1.26039196460956,-0.6009808099475747,0.9525298211097889,1.3345211536734591,1.292704668281861,1.0350287537257594
0,0,1,0,45,1,1,95.2,4285.8,0,0,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,408008.16000000003,192861.0,4284.0,8.363295812838842,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.5141937602924541,0.3274150630750442,0.8297385900637549,1.0128897211270056,0.8871706172273374,-0.6009808099475747,0.914423255784893,0.467732933983227,0.8863879903191584,0.9188052056129251
1,1,1,0,3,0,1,36.45,93.7,1,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,3415.3650000000002,281.1,109.35000000000001,4.550714000192032,False,True,False,0.9904615066732041,2.272997308849135,1.0344567814491916,-0.6539654975887953,-1.1960812690222022,-3.0537935721706098,0.8297385900637549,-0.9413520907952453,-0.9676974448485556,1.663710385590557,-0.7979003376515013,-0.7649737442611735,-0.9589448204478097,-1.5480854366513546
0,0,1,0,71,1,1,83.3,5894.5,0,0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,491011.85,418509.5,5914.3,8.681944627016728,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.572935445106289,0.3274150630750442,0.8297385900637549,0.6170518051802005,1.5989681057084062,-0.6009808099475747,1.2657126966393213,1.9121121910387744,1.6070342915404316,1.1249835426276318
0,1,0,0,1,0,0,25.05,25.05,1,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,627.5025,25.05,25.05,3.260017768199376,True,False,False,-1.0094870000640024,2.272997308849135,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,-3.0537935721706098,-1.2050277364749034,-1.3205581615342015,-0.9980728396295745,1.663710385590557,-0.8096991704359717,-0.766612723952016,-0.9962081972453029,-2.383216750069129
0,0,1,1,58,1,0,20.3,1160.75,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,23563.225000000002,67323.5,1177.4,7.057682767965088,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.0435646026993715,0.3274150630750442,-1.2050277364749034,-1.4785606910087663,-0.49556248489099697,-0.6009808099475747,-0.7126302674436188,-0.33583438856760217,-0.4868315394446931,0.07402212656307304
1,0,1,1,34,1,1,89.85,3091.75,0,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,277793.7375,105119.5,3054.8999999999996,8.03681594174294,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,0.06626458594813933,0.3274150630750442,0.8297385900637549,0.8349289774030216,0.3588422830936764,-0.6009808099475747,0.36332785663809175,-0.0939016551363076,0.3430853044140691,0.7075598662414395
0,0,0,0,8,1,1,49.85,365.55,1,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,18222.6675,2924.4,398.8,5.904134937669595,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.9924770988656955,0.3274150630750442,0.8297385900637549,-0.4956186392248937,-0.8474126513857728,1.663710385590557,-0.7352326536510985,-0.7480539433753935,-0.8309983861176266,-0.6723687675341369
0,0,1,1,15,1,0,19.8,272.95,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5404.41,4094.25,297.0,5.612945607984424,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.7074312606465861,0.3274150630750442,-1.2050277364749034,-1.4951925362166154,-0.8883851431078758,-0.6009808099475747,-0.7894822720705096,-0.7405657168909877,-0.8759973393558806,-0.8607797362233224
1,0,1,1,66,0,0,54.65,3632.0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,198488.8,239712.0,3606.9,8.197814032221203,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.3693312749497821,-3.0537935721706098,-1.2050277364749034,-0.3359529252295439,0.5978853570987099,-0.6009808099475747,0.02769233065882009,0.7676268511699553,0.5870874870026376,0.8117319738420682
1,1,0,0,12,0,1,29.35,381.2,0,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,11188.22,4574.4,352.20000000000005,5.945944031806173,True,False,False,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,-0.8295937627404901,-3.0537935721706098,0.8297385900637549,-1.1775242927467005,-0.8404880348042295,-0.6009808099475747,-0.7650039460959867,-0.7374922699136083,-0.8515971210970238,-0.6453166364179085
1,0,0,0,58,1,1,19.2,1035.5,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,19881.6,60059.0,1113.6,6.943604931875834,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,1.0435646026993715,0.3274150630750442,0.8297385900637549,-1.515150750466034,-0.5509815409190033,-0.6009808099475747,-0.7282116950607004,-0.38233455636344404,-0.5150332409830096,0.00020927213334213297
0,0,1,1,3,1,0,19.2,52.0,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,998.4,156.0,57.599999999999994,3.970291913552122,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-1.1960812690222022,0.3274150630750442,-1.2050277364749034,-1.515150750466034,-0.9861483401488979,-0.6009808099475747,-0.8081294525669313,-0.7657745111400034,-0.9818200250654879,-1.923641394387374
0,1,1,0,43,0,0,55.55,2342.2,1,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,130109.20999999998,100714.59999999999,2388.65,7.759272795513524,False,True,False,-1.0094870000640024,2.272997308849135,1.0344567814491916,-0.6539654975887953,0.4327520922298514,-3.0537935721706098,-1.2050277364749034,-0.3060156038554159,0.027190758576373406,1.663710385590557,-0.2617047785173513,-0.12209748267074277,0.048580858490820056,0.5279785158854148
0,0,0,0,9,1,0,80.55,653.9,0,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,52671.645,5885.099999999999,724.9499999999999,6.484482552224008,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.9517562648343941,0.3274150630750442,-1.2050277364749034,0.5255766565370313,-0.7198271439552287,-0.6009808099475747,-0.5894371830644078,-0.7291024605764191,-0.6868293429088195,-0.2968609961715128
0,0,0,0,3,1,0,20.25,71.2,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,1441.8,213.60000000000002,60.75,4.279440045898781,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1960812690222022,0.3274150630750442,-1.2050277364749034,-1.4802238755295511,-0.9776529638955029,-0.6009808099475747,-0.8062528885482129,-0.7654058127209737,-0.980427621306151,-1.7236103728287815
0,0,1,1,22,1,1,69.5,1498.2,1,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,104124.90000000001,32960.4,1529.0,7.312686911484158,False,True,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.42238542242747673,0.3274150630750442,0.8297385900637549,0.15801287744356976,-0.34625182256244796,1.663710385590557,-0.3716759584840266,-0.555793080285586,-0.3314127579263225,0.23901985416569554
1,0,1,0,40,1,1,106.0,4178.65,0,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,442936.89999999997,167146.0,4240.0,8.337982789955662,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.3105895901359474,0.3274150630750442,0.8297385900637549,1.3721375776165428,0.8397602231882083,-0.6009808099475747,1.0622491842990314,0.30313085333485845,0.8669385409823884,0.902426682515846
0,0,0,0,68,1,0,25.5,1821.8,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,46455.9,123882.4,1734.0,7.508129059389727,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,1.4507729430123848,0.3274150630750442,-1.2050277364749034,-1.3055895008471372,-0.2030693352916866,-0.6009808099475747,-0.6157435507155775,0.02619993455831709,-0.24079600533455353,0.3654786239612657
1,0,1,0,54,1,1,104.3,5278.15,1,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,550511.0449999999,285020.1,5632.2,8.571520378892371,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.8806812665741661,0.3274150630750442,0.8297385900637549,1.315589303909856,1.3262532539490308,1.663710385590557,1.517526067139339,1.0576446435177813,1.482336799315368,1.0535347035565739
0,0,0,0,50,1,1,79.6,4024.2,0,0,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,320326.31999999995,201210.0,3979.9999999999995,8.300329878059179,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,0.7177979304489608,0.3274150630750442,0.8297385900637549,0.49397615064211825,0.7714211157748304,-0.6009808099475747,0.5433348795128561,0.5211750016998605,0.7520099767196569,0.8780637650557347
1,0,0,0,1,1,1,55.25,55.25,0,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,3052.5625,55.25,55.25,4.029806041084529,False,True,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,0.3274150630750442,0.8297385900637549,-0.3159947109801251,-0.9847103207310054,-0.6009808099475747,-0.7994357957421667,-0.7664194133225942,-0.9828588024732472,-1.885133409114713
0,0,1,0,72,1,0,88.05,6520.8,0,0,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,574156.44,469497.60000000003,6339.599999999999,8.782905690439021,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.6136562791375904,0.3274150630750442,-1.2050277364749034,0.7750543346547655,1.876085509224098,-0.6009808099475747,1.61759845655157,2.2384877441520192,1.7950309006978915,1.1903093283624697
1,0,0,1,40,1,1,20.4,854.9,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,17439.96,34196.0,816.0,6.752153546887564,True,False,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,1.528915544836743,0.3105895901359474,0.3274150630750442,0.8297385900637549,-1.4752343219671966,-0.6308911738024999,-0.6009808099475747,-0.738545239875007,-0.5478839871162636,-0.6465822437698898,-0.12366731682520936
0,0,1,1,72,1,1,114.729,8039.882999999997,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,922407.7367069997,578871.5759999998,8260.488,8.99229418201324,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.6136562791375904,0.3274150630750442,0.8297385900637549,1.6624963312551695,2.5482303865749314,-0.6009808099475747,3.091472730057142,2.938592119745435,2.6441266697344674,1.3257919319747644
0,0,0,0,6,1,0,20.0,109.2,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2184.0,655.2,120.0,4.702296896718814,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.0739187669282981,0.3274150630750442,-1.2050277364749034,-1.4885397981334756,-0.960839198393992,-0.6009808099475747,-0.8031117387631592,-0.762579124841747,-0.9542371696424323,-1.4500053304805618
0,0,0,0,5,1,1,19.65,92.05,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1808.7824999999998,460.25,98.25,4.5331369830882595,True,False,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1146396009595996,0.3274150630750442,0.8297385900637549,-1.50018208977897,-0.9684275162453316,-0.6009808099475747,-0.8046997397999058,-0.7638270025637924,-0.9638513860759493,-1.559458459223194
